Avg_Area_Income,House_Age,Rooms,Bedrooms,Area_Population,Price,State
68870.37884,5,6,2,42188.36249,1099959.639,AE
56247.30619,7,8,3,36910.30353,1289190.763,KS
79763.06157,6,6,3,53615.34994,1441312.168,MA
50661.0223,6,5,4,44261.86804,829128.6568,ME
65142.75686,8,7,4,42574.65598,1443228.288,ME
53641.31029,5,8,5,36472.17905,616056.96,AR
55716.53957,5,6,4,42051.29546,809057.4586,MP
68267.50282,6,7,4,35935.49687,1383938.367,AZ
83444.99369,5,6,2,44807.98836,1514555.082,FL
76609.91724,4,7,3,55430.31157,1214689.184,DC
78685.83503,7,7,5,34767.78842,1672445.348,SC
86232.59959,4,9,6,38437.36258,1496776.83,AA
75867.23111,7,7,3,32319.5475,1408427.758,PA
73428.34904,7,7,6,42332.30062,1447492.964,CO
74994.85564,5,7,3,41651.64848,1301486.686,WY
58779.08967,8,7,6,38936.0429,1472809.487,TX
49756.61405,6,8,6,44877.43863,975384.1814,DE
71135.38992,6,8,3,15441.82724,1088699.399,MH
82919.89104,6,6,3,44985.26192,1527676.374,AZ
59492.13822,4,8,6,46608.27189,1078534.553,NE
70363.58025,7,6,2,22201.1255,1054249.207,AP
70946.91099,7,5,3,41818.59399,1214262.699,CT
78646.30868,4,8,4,17551.70639,920951.5683,CA
73273.33404,6,6,4,36790.91474,1132983.955,PR
84115.12106,8,7,4,21776.72769,1731564.379,IA
79433.27774,5,6,2,40077.74753,1236633.087,MO
69647.70865,6,7,2,41612.16759,1473680.604,SD
79638.99807,6,9,3,37129.97368,1852584.523,DE
76856.30386,6,6,4,29382.08979,1254938.142,OK
82199.35452,7,7,5,33609.24595,1638661.432,WA
72814.15708,6,7,2,37882.63334,1367130.348,VA
75167.81195,6,6,4,32966.1968,1327961.098,WA
70507.74702,6,7,2,41981.02093,1332042.912,AE
46931.57582,8,7,3,22190.12926,893215.2366,MP
60137.34538,7,7,2,15994.12967,832691.1781,MP
66026.61208,4,6,4,43645.38548,885249.1825,PW
76161.63368,5,7,3,13801.92076,715460.4683,NJ
69586.47553,6,9,3,35253.99541,1509962.022,OK
86859.20443,6,8,3,46559.98377,1942640.265,AE
68182.46514,6,6,4,41933.848,1175289.161,ME
60379.36154,8,8,4,43552.35859,1675523.367,CA
55430.0968,6,7,3,36332.25465,886321.0236,FM
50016.42882,6,6,3,29559.22607,497368.0368,FM
49563.54454,5,8,3,23819.28222,542596.9895,MI
74279.92623,7,7,5,26947.1525,1422004.011,GU
73421.02196,7,8,5,35630.89129,1491290.049,NE
74253.19461,5,8,5,26956.9224,1279279.8,WA
80072.50965,7,8,4,32415.89703,1838984.44,WA
67501.01709,6,5,3,27412.79641,807916.3134,ME
69569.81267,5,8,4,27112.99614,1076602.188,AE
81997.68496,5,4,4,38628.41341,1232872.356,KS
68227.88157,6,6,3,38294.55889,1038153.949,HI
74180.58221,6,6,4,31461.73366,1140209.078,DC
65801.23308,6,7,4,42607.23457,1305101.774,AA
70719.52095,5,8,3,29301.47935,1044017.432,ND
59563.08494,6,8,4,24196.14147,906543.7654,FL
57311.80815,6,8,6,38929.92619,1200888.773,GA
76448.09182,7,7,3,23214.70296,1412619.71,PR
68934.61663,6,7,3,27479.08132,1109260.854,MT
74274.11058,5,8,7,32789.06251,1347202.578,MS
82115.11383,7,7,4,46052.47816,1796531.903,MP
57671.35292,6,7,4,30496.29345,960904.9954,TN
68061.8143,6,8,3,30689.3026,1255736.409,ND
73334.68387,5,6,2,32270.8275,935061.3093,MN
87295.08843,6,6,2,23399.85224,1116680.146,WV
77969.99352,5,8,4,29941.39892,1519415.353,NC
66997.40261,7,8,3,55761.36733,1788786.456,MP
69232.94678,5,8,5,23728.2407,1144319.076,WA
69686.32017,5,8,5,41007.66,1148508.025,MA
60664.89714,6,7,6,37712.83942,1029273.279,GA
60837.72748,7,7,2,58168.62144,1543966.426,MI
70944.65345,6,7,4,18268.47755,1029951.81,MP
63307.83358,6,8,4,31956.5242,1286974.697,MD
69240.13238,5,8,3,34500.5783,1169736.791,PR
52840.21116,7,7,4,40736.73807,1268421.104,CO
51480.4134,6,9,5,29802.71071,987973.8928,GA
61956.88622,5,7,4,32898.29808,1128895.125,TX
83408.78733,6,6,2,59346.89131,1770681.132,UT
68953.48361,5,7,2,13008.4873,568842.5356,NY
66909.67317,4,7,3,34625.34664,821598.9852,WA
64707.74566,6,6,2,23746.00113,931733.3639,AE
52933.91445,7,6,4,44766.76114,1218635.851,WA
81745.07846,7,7,3,21021.01916,1626659.96,CA
79663.7974,7,5,3,32806.85495,1298476.895,OK
66039.62218,5,5,5,28616.05068,752357.2824,AK
74079.02814,7,7,3,32447.39919,1696339.544,AP
87736.40305,7,5,2,28113.78539,1578146.34,SC
57657.89956,5,5,3,35437.88701,731715.2643,AZ
77415.70269,6,7,4,11915.2811,1009854.705,NM
82868.47156,5,7,5,20957.76529,1111655.906,DE
76395.84651,7,6,3,49784.7157,1626125.166,RI
54453.08162,6,7,5,40552.0869,999970.6794,OR
71380.62142,6,8,3,36428.04221,1295967.387,WV
64193.8685,8,7,3,42961.5096,1545864.166,PW
77513.92579,6,7,3,34958.43039,1360910.728,TX
100741.2986,6,7,4,26041.48762,1644923.078,PA
75391.68176,6,6,3,43359.02128,1435769.769,FM
88721.12121,6,7,3,30965.57789,1528987.325,WA
75819.79878,7,6,4,28938.79513,1373106.567,IA
54497.32419,6,7,4,29180.09763,756216.5758,WA
73255.23111,5,6,3,41368.95474,1413105.495,MI
67176.77038,6,10,4,40456.01336,1440317.763,ND
62358.4041,7,7,4,35365.9456,1212276.357,WY
69059.56222,6,7,4,35742.17833,1356539.507,AE
60912.66434,7,7,2,25279.9914,1056225.686,TN
60049.85997,6,8,5,41798.66542,1384787.457,MA
75024.02332,6,6,4,35673.18146,1194440.286,ND
71324.30445,4,6,2,27362.18991,858159.6196,ID
71430.14216,5,9,5,45173.02171,1471031.421,OH
72646.94532,6,7,5,51126.89179,1626592.991,MO
51338.96657,6,7,3,28731.74977,781524.1764,AZ
74435.94994,4,6,3,51546.47134,1329521.139,CT
61687.39442,6,7,3,45279.16397,1210826.773,RI
69284.90957,5,7,3,37680.55591,1259163.065,MH
66189.96558,8,8,6,24912.22707,1497377.181,MD
58846.48745,8,6,3,37979.30936,1159699.966,AE
81823.33891,5,9,3,31555.74311,1556256.437,RI
63353.80354,5,7,4,37717.60297,932616.0682,AZ
88531.09622,6,8,6,34410.19144,1842065.953,MA
71901.33353,7,6,4,36966.47466,1414294.898,MD
72646.50599,5,8,4,35628.82539,1285019.137,SD
75691.90024,5,6,2,24436.95311,867044.9596,MT
67830.62875,6,8,4,10841.33307,1077059.156,AA
70933.3988,5,6,3,40092.33616,1088634.962,MA
45750.49358,5,6,3,39692.76316,494609.0334,KS
57060.09627,5,7,3,36853.69458,767214.7961,AA
75144.86605,8,9,6,21261.14922,1658571.864,SC
71363.21381,7,6,4,27965.20349,1308508.119,NM
70169.71055,6,8,3,35197.38496,1217021.519,MT
56576.55293,6,6,4,38519.04251,940229.2343,RI
57072.75343,6,8,5,39651.74995,1208458.246,VA
78679.41867,6,9,3,57409.90796,2082236.244,KY
70091.56059,6,5,4,37410.38944,1081497.277,ND
48956.96478,7,6,4,28742.01216,813726.1138,SC
52707.07178,6,7,3,37736.7699,1016301.443,ND
69288.09877,7,8,5,52969.6334,1782803.869,NJ
63918.05158,5,8,4,48669.64974,1095035.106,NV
77701.05405,8,9,6,49495.06496,2187326.443,MO
84243.49833,6,6,2,30239.93076,1366668.185,IA
76901.90461,6,8,5,50668.14136,1727592.637,AE
69529.72623,4,7,5,23886.56045,815190.6526,TX
67908.17053,6,8,3,32949.54996,1383508.062,MO
62557.44044,6,7,3,33986.47931,1122563.819,VI
69672.311,5,8,6,31800.30225,1059113.721,WY
66785.24639,6,8,4,33871.83313,1480441.534,AA
71158.05819,5,6,3,30221.32737,1016871.415,CA
69361.55772,5,6,3,30184.88001,682632.8049,AR
64494.63891,6,6,4,17476.83196,685775.598,WY
60798.2031,5,7,3,43682.09423,939139.0293,AR
81054.50952,8,6,3,45684.34153,1730103.133,WA
69113.25391,6,5,4,48474.50695,1296432.785,FL
79458.59516,6,7,3,46292.38464,1825071.452,GU
66866.4966,6,7,5,32428.4775,1126085.139,DC
61117.30431,5,7,4,32508.46387,729989.3499,NY
73056.52611,6,6,4,45565.90056,1183272.511,CT
76911.51552,6,6,3,27891.00073,1128842.209,RI
65014.70734,5,7,4,23416.65945,1009831.135,FL
76717.09736,6,7,3,22276.37307,1005392.419,AR
63330.50652,6,8,4,20383.57434,983534.15,NM
57996.66741,6,9,4,45786.86126,1626893.547,WI
74264.41748,6,7,3,47367.07226,1379671.075,AP
60243.73329,7,8,3,33350.12127,1299327.433,CO
77978.59004,5,7,4,39730.68309,1162191.791,MD
73458.72659,6,5,2,31514.42432,1056562.595,WA
73907.47905,5,8,6,37171.01136,1295099.437,DE
51628.01456,5,9,4,32713.0995,817938.7774,NM
96397.58268,4,6,2,22681.92948,1053966.425,LA
68144.436,7,7,5,33488.90642,1427890.046,AL
58547.88696,7,7,6,40083.80157,1226440.247,LA
78054.14552,7,5,2,16143.66497,975921.8634,UT
77453.47979,6,8,3,53100.27867,1664147.639,AZ
75728.69859,7,4,2,46231.02645,1517922.272,WI
61081.35086,6,8,3,25627.54628,1132662.215,MI
72120.35347,5,8,5,49375.92529,1447671.675,IA
76452.80738,6,7,4,24441.96637,1220591.006,ID
53056.92104,5,10,6,35762.87062,1186662.514,CT
63081.1021,6,8,5,41562.41094,1244789.022,PA
66915.88588,5,7,4,26897.13476,966576.0202,MT
70224.58213,6,8,6,43719.47956,1707494.922,HI
56610.64256,5,8,3,25494.7403,729641.7409,HI
73679.16564,8,6,2,19414.33715,1235144.096,DC
57115.48368,8,6,3,31202.09973,1278618.62,IA
63270.35175,4,7,3,48531.79491,1084011.704,NY
68728.22706,6,8,5,46415.35873,1786085.751,WY
57630.37364,6,7,3,38748.5042,1096938.428,NM
80949.35558,6,7,4,40034.41955,1606602.684,IN
60587.02532,7,7,3,35683.6725,1346969.103,AE
42258.77454,6,8,6,49215.66342,852703.2637,VI
78757.68198,7,6,4,20453.29519,1084763.03,RI
47594.44824,7,9,4,41311.06762,1133814.078,DC
54465.74737,6,6,3,7234.963521,395523.2461,IA
52399.74779,5,9,5,18116.61818,827268.2274,NV
68944.99771,7,9,6,56617.14328,2119176.262,VI
73345.67319,5,8,6,46245.41557,1629573.886,AS
73789.39613,4,8,6,40939.76707,1082370.171,IN
66047.05353,4,8,5,26534.6979,642809.9667,WV
75908.6705,4,7,5,35040.3312,1036277.062,NE
84657.62364,8,7,5,37068.48676,1921028.57,ID
68074.42797,5,7,4,32060.70901,1076032.554,OK
49869.47974,7,8,4,36325.67877,892039.4035,AZ
60300.6653,6,7,4,34195.57506,992566.6233,AE
75245.46544,8,7,3,37410.66993,1562887.225,VI
76076.1063,6,8,3,45327.57551,1567859.073,NV
81464.86494,6,8,6,45712.25194,1593331.709,NV
57094.78149,7,7,5,30878.99927,1079408.595,FL
74692.89514,8,8,3,58221.97699,2001910.216,AP
75916.304,5,7,4,52072.35676,1686562.169,AR
47129.09815,6,7,4,34721.16281,779962.101,FM
62317.08735,4,6,4,36075.80579,685355.4168,MA
57576.05395,4,7,3,28653.59471,634218.4408,MO
77481.70835,6,6,2,30735.59554,1153680.146,AA
75408.35862,5,8,4,33003.25985,1235226.478,CT
73739.84754,5,8,4,38988.12797,1423125.541,NE
69327.70246,8,7,4,31948.93659,1550181.075,MO
96550.99888,8,5,3,25707.07658,1740719.107,IL
84487.8323,6,6,4,41764.6632,1685967.648,MA
53338.98917,4,8,6,45234.81835,858088.7188,AA
78747.69557,6,8,5,48614.33245,1785374.292,TN
73477.97642,5,6,3,46610.61533,1113782.468,PW
81159.794,5,6,4,40861.61542,1182887.997,GA
73294.46147,6,6,4,32253.01802,1151128.915,WI
60946.59112,7,7,2,39660.6713,1420070.02,KY
53793.17648,6,7,2,43458.00177,1047280.112,FL
65480.3066,6,7,2,35056.75102,860804.446,NH
66987.51037,8,6,2,26672.07778,1314635.69,NJ
66626.53964,5,6,3,20257.79036,518831.4706,UT
63445.86436,7,8,5,46462.31348,1510883.777,MT
50935.95923,7,7,6,44128.20096,988123.7553,LA
74085.9208,6,8,4,49674.4334,1490904.563,NM
64410.67999,7,6,2,47477.00521,1306349.992,WV
66710.0243,7,7,6,34238.4927,1628490.793,GU
43940.87136,7,7,2,23999.07857,547918.3264,MP
69313.96972,5,7,3,30418.68189,946821.3369,UT
66398.4036,5,9,5,25841.52941,1074369.777,PR
67136.0755,6,8,5,31846.25336,1468752.657,AE
66547.01645,6,7,4,27850.8229,1094879.773,PR
72472.36674,6,5,2,19745.49279,754960.5528,WV
82958.01974,5,7,4,43015.09274,1578760.808,MD
88968.52173,5,7,3,34751.73695,1433006.645,DC
83417.24412,7,6,4,34922.25372,1794014.298,ND
68613.00933,7,7,3,31936.44235,1373022.244,FL
68527.3355,4,6,2,38852.68046,961311.7292,SC
78818.71485,6,9,3,20631.29781,1398466.628,NY
76948.4508,6,9,3,33189.80031,1676172.305,KY
56315.35158,5,9,3,40985.4772,899466.5749,NM
84898.79649,7,5,4,46066.86885,1658695.141,NM
54094.85194,6,8,6,29371.03371,785460.6977,FM
68661.24746,5,6,2,25431.39781,895441.0221,SC
87062.45741,7,7,2,15007.77286,1442674.185,SC
82093.55911,5,7,2,30644.23589,1324022.025,NE
58521.89628,5,7,3,44423.49869,671671.7145,NJ
71117.40595,5,6,4,43998.06351,1065953.376,GU
76888.25246,5,6,4,40974.15205,1124800.012,AZ
64608.22231,4,6,4,36947.25904,697840.5675,AE
60555.03963,7,8,5,46257.12379,1646565.054,WI
80980.26057,5,7,3,37340.98294,1416648.297,MN
69945.4618,6,7,5,25022.09883,1072891.083,RI
56956.34414,6,7,3,57931.67323,1217320.703,GA
59580.33162,5,7,4,38525.2392,1096173.168,AR
75398.0768,6,5,4,42304.31774,1216307.146,MI
79055.6522,7,8,5,41724.90928,1621035.903,OR
68113.31124,6,7,3,44316.38482,1445804.832,MH
90201.40464,6,6,2,35220.86194,1417957.983,SD
44206.21021,6,7,6,23033.54833,677277.5966,MT
82748.75136,6,8,3,20152.16961,1410814.985,OH
78933.49592,7,7,3,28675.19043,1520371.008,PA
55833.70199,7,7,3,37838.86633,1086716.796,KY
73853.70376,6,8,4,34823.60503,1647216.594,AP
76956.49145,7,6,4,23867.32598,1203623.841,AZ
72682.75796,7,9,3,45348.55875,1715743.409,NJ
64188.5254,7,7,6,34211.29696,1267714.149,NJ
83656.48931,8,5,4,42841.74162,1564563.568,MT
53793.28059,5,5,3,37683.74582,628870.3456,RI
89910.75164,6,6,4,37517.88304,1534156.311,ID
64105.60601,6,5,3,42938.16233,1041896.851,CA
60075.89061,5,8,6,30394.88704,950121.5621,MP
72331.67854,7,7,3,34718.07293,1377275.179,SD
42969.65939,6,8,4,29594.08986,777733.6134,ME
48418.25234,6,6,4,41513.39942,702321.7523,MD
57880.64441,6,7,6,20255.9803,846052.9112,OR
74992.15533,7,8,6,30885.20321,1390870.095,PR
54203.30082,7,6,2,60388.34425,1394900.985,TX
70632.60722,7,7,4,45919.26116,1779858.274,NC
86051.0873,6,6,3,49475.67121,1754866.395,NH
72630.0094,6,5,3,45888.87423,1160397.822,ND
61821.94044,6,8,4,19123.41954,808373.703,DC
70754.59688,6,8,6,25442.39728,1277172.476,AL
62840.19047,6,6,3,35658.69268,1026126.584,MT
54259.47605,6,5,4,26482.16068,469016.2478,AL
56060.90043,6,7,4,42461.31544,962551.0371,VI
86401.89381,6,6,3,38799.43232,1385749.141,LA
73466.77183,6,8,6,43108.01999,1605398.572,OH
70817.39831,6,8,5,33597.49765,1196254.118,CA
79661.16409,7,8,6,44099.74898,1879797.72,LA
61506.59477,6,7,3,53962.05633,1271752.432,CA
78114.42133,8,8,6,41831.04112,1876746.487,NY
73779.09308,5,7,2,40935.06246,1109586.411,OH
78705.90987,5,8,6,40204.52046,1560270.485,NE
83145.08571,7,9,6,7360.295191,1572814.863,AK
63232.94007,7,7,4,33637.95541,1465223.509,NM
71560.01989,6,6,4,40311.27626,1049672.249,AR
79310.36198,4,8,4,43982.18896,1231157.255,GU
56290.32129,6,7,3,27648.72339,854812.258,DE
74526.49852,6,7,5,32518.48449,1250494.74,ID
61467.74963,5,7,5,38816.13582,962183.803,ND
73658.11674,6,8,4,57646.3915,1864670.074,FL
56743.57798,5,5,4,23889.15663,577104.8149,PW
63582.97606,5,6,2,52070.89638,1016187.104,MT
78358.94845,5,8,6,40591.32522,1492965.733,SD
82743.50931,7,8,5,41859.0724,1811265.523,CT
61877.54906,6,7,3,28604.94368,1083745.372,WY
59963.91404,7,6,3,39170.30806,1292979.365,WA
58099.53712,7,9,4,27063.08781,1155513.175,MS
75054.75347,6,6,4,37179.35057,1294069.533,AA
79163.77862,4,7,4,31514.44338,1159147.109,VA
69442.44539,6,6,3,56984.14525,1469561.675,IL
76181.20752,5,5,4,22850.03376,988746.4206,UT
56799.07406,5,4,4,52875.06496,774491.6533,PA
52511.65435,5,7,3,24612.98724,325195.9428,LA
86362.7834,6,7,4,34050.12992,1477595.999,WI
74230.51796,6,7,5,19108.53486,1483808.337,NJ
80793.42091,4,7,4,25377.56176,867444.7049,FM
72618.53846,5,8,4,37345.91172,1420858.824,PW
48662.29928,6,7,6,29002.0961,680982.7688,NY
71277.26843,5,6,3,36325.78762,996996.3554,AP
80285.68125,6,5,3,48633.82943,1439028.521,AP
62681.79809,7,4,3,17454.45522,796910.7112,LA
65673.75136,6,7,6,32367.44638,1166158.185,CA
64426.86589,6,9,3,18214.31405,1055548.676,AP
83801.82006,5,9,5,33184.55158,1642051.832,VI
87638.11565,6,7,2,34109.24426,1734239.138,MP
69179.70041,5,6,3,36323.69445,1193519.508,KY
77540.89419,3,7,2,21671.51414,555755.6568,AR
67612.49203,5,7,5,40272.36565,1244631.519,WV
73180.67337,6,9,3,43144.71493,1768036.334,KY
75786.34924,5,6,3,36352.35133,1047452.508,DC
68294.30753,6,6,4,21770.67356,1038330.039,WA
57684.52669,6,6,2,31033.02311,895600.4237,MA
71701.8418,6,8,6,27610.38763,1352018.254,KS
68259.16034,7,8,3,17861.31731,1128045.105,WA
70972.24051,5,8,4,45696.87473,1268570.809,WY
71307.90299,5,8,3,27619.16309,1061517.709,VA
87626.94348,7,8,3,36654.46346,1724733.025,MT
66651.6003,8,7,5,46165.70063,1660975.171,MN
68600.0416,8,8,3,39091.21823,1797621.22,HI
67846.04866,5,6,4,27442.09616,879511.1964,MP
63345.18738,8,7,3,41461.94693,1565151.545,DE
66262.19253,6,5,4,45055.2401,1199128.404,WY
73659.10345,5,5,4,39575.38909,651787.9705,DE
60904.45073,4,6,2,33078.14996,586381.5473,PW
63543.58805,6,6,3,44541.64605,1151741.155,HI
67582.84414,6,8,3,41529.6954,1279051.669,WY
54841.76459,5,6,2,31196.47801,585531.2381,CO
69657.36279,6,5,3,29973.09356,884227.2099,IA
66369.75098,4,7,6,18683.53506,796666.1224,MD
68785.85474,6,10,4,40634.94902,1624842.124,ND
61306.11813,8,6,2,37252.72,1559997.151,AE
54850.74177,5,6,3,38390.67149,615506.8011,VT
71795.85833,6,8,6,49773.19509,1533492.797,AE
69676.59651,5,6,3,31727.36438,1239940.042,IA
55815.56872,7,6,2,42961.7642,1308465.24,NV
71332.55303,6,5,4,49628.41471,1430813.413,NJ
61951.17044,6,7,5,31521.27571,943404.239,OR
57855.69136,5,7,4,40581.75932,938420.7846,NV
66706.07453,6,8,5,38981.04403,1206393.181,ID
54890.1033,5,6,2,32642.03744,481391.6433,HI
61666.49943,6,8,3,24865.98505,1144641.819,AP
75435.42425,6,7,3,22637.48514,1028636.423,NC
61682.99948,6,6,4,29674.03236,856931.5284,AP
68211.28951,8,7,4,40808.98878,1742566.006,AE
75282.44801,7,7,5,28385.50253,1617114.944,NV
67143.75045,6,8,3,32715.66074,1364029.168,AS
68974.10287,8,7,3,31832.99262,1702526.056,FL
69845.23819,6,8,6,37014.02104,1375105.346,AZ
74475.54481,6,8,5,21149.00725,1174779.158,GU
70219.69037,6,8,5,28553.81548,1126778.414,GU
64455.7791,6,7,6,29066.21781,1095727.673,AP
42940.13894,4,8,6,45709.11709,680418.724,MA
66490.83327,7,8,5,33650.09384,1506798.755,IL
64261.82856,6,7,2,41190.54637,1185935.641,AL
85207.42505,7,7,5,40946.07085,2024121.461,IA
76268.09274,6,9,6,25978.89523,1562842.638,CA
69918.44186,7,8,4,54346.75234,1851065.497,GA
51144.8509,4,7,3,18277.60136,287307.5837,AA
72583.25334,7,6,4,21768.32105,968280.5181,SC
58182.06087,6,8,5,17668.95198,880084.7004,AE
85952.49316,7,7,6,24222.47091,1685368.164,AP
79801.75734,6,6,2,33579.9133,1169547.521,DC
67922.60483,7,7,3,35447.92121,1613814.875,AK
46062.75427,8,6,2,28288.33249,675919.6816,DE
83658.66099,6,7,4,42647.86966,1688642.679,KS
58299.82603,5,7,4,31675.26753,868435.275,TN
62342.84718,7,5,2,38010.37274,823941.9221,OK
44328.2563,6,7,2,20820.24137,601007.3512,FM
73470.93316,6,6,3,32855.5057,1144901.266,CA
64438.10915,6,6,4,40538.96124,1069827.807,GU
54516.63198,7,4,2,51298.9504,944491.0396,AL
74182.50577,5,7,3,14659.99426,790721.3678,IA
43800.29197,7,7,2,34184.96587,809486.7099,DC
50703.15292,6,8,4,26324.20787,743393.3473,AE
81721.60582,4,6,4,40454.81895,1130293.597,AE
74455.44203,7,7,5,62449.97385,1867050.536,UT
61634.0358,6,7,3,46857.47027,1043548.609,AA
47634.19218,4,7,3,51505.71168,646198.2245,VA
81093.2315,7,7,2,38473.12773,1656401.837,AZ
50571.40647,7,8,6,40913.30483,1214563.15,WA
69799.54988,4,7,4,17217.21682,578396.2215,WA
80955.09234,7,7,3,29431.80687,1344651.574,TN
99317.82315,5,7,6,50350.35229,2219724.162,ID
53510.24435,6,6,2,22977.91539,565680.5528,LA
77755.5397,6,7,4,22239.28398,1091928.616,SD
67726.19292,6,8,6,37158.73837,1229702.948,MN
46135.24786,6,7,3,39232.22491,615144.8986,WI
77089.65366,6,6,4,46740.88672,1469237.205,MA
88850.47602,5,6,2,26565.33433,1205212.292,MH
61828.03256,7,7,6,43068.22881,1377430.072,CT
70553.46367,6,6,4,43538.29597,1037382.577,AP
65220.10452,7,7,4,22585.2362,1073857.069,OH
77932.5664,6,7,3,29085.13579,1448081.251,OK
54341.1538,4,7,4,30542.21225,437436.1382,PR
70850.39992,7,4,2,33845.64695,952912.2012,RI
68482.91036,5,8,4,37366.8598,1123991.977,NY
67006.3622,6,9,6,34653.7981,1440897.412,AZ
81941.22296,6,7,6,41766.85756,1648201.728,AZ
71717.86935,7,8,3,27524.95593,1390990.849,MP
80168.91115,6,8,6,24833.29858,1406437.685,KY
73047.32581,6,8,6,47053.45906,1703880.22,AZ
76186.84722,7,7,5,30829.90595,1553459.364,OR
50764.67343,6,7,3,33577.08481,872595.093,VI
72551.36976,5,6,4,39740.06394,1030324.919,NH
59981.13398,6,7,2,49620.38257,1194113.694,LA
74521.14052,4,8,6,26251.87217,978103.6192,KY
77853.31613,4,7,3,38031.07264,1224186.696,TX
71684.09549,5,8,5,24555.33668,1062877.883,OH
76223.56126,6,5,2,30165.33745,1023943.775,NM
51654.2801,5,9,4,28197.61822,834599.9392,MT
60717.39827,4,5,4,42891.59894,596350.3507,CT
69413.6134,3,5,4,43722.51676,578142.4703,NH
78529.52768,7,8,5,23897.11627,1578087.139,VT
71350.77628,6,9,4,29207.16029,1285098.691,VA
70250.56875,6,8,6,35271.36464,1520263.756,OK
54725.20287,6,7,5,26993.35724,722115.1243,OR
68508.32406,7,7,6,25290.40994,1085103.003,MT
66789.16181,5,7,4,35735.32371,1037033.039,PA
62087.47464,6,8,6,43013.79648,1316206.247,CT
77345.47238,5,8,3,26706.91103,1137069.307,MT
52018.16462,5,8,4,60742.63487,1248689.601,AP
87916.90962,8,7,2,32697.87881,1939603.131,TX
44710.18346,5,9,4,56584.4138,1048800.651,AE
44048.45669,7,8,5,40942.59401,1028275.104,CA
64201.50317,5,5,3,23252.16459,642646.439,NY
80778.5735,8,7,3,42462.02841,1812209.137,DC
54407.07785,6,7,3,36707.94163,1139959.933,AE
70594.15766,7,7,2,55601.04894,1673538.169,MP
66357.88017,6,7,5,39575.97947,1324845.863,NC
62141.69861,5,6,4,37463.83648,916717.6047,NC
83774.5433,8,10,4,37130.79685,2115010.704,WI
39777.60691,6,7,3,38725.4243,696014.4677,MO
83088.0696,6,9,5,40564.63881,2021310.792,KS
52588.68365,5,5,2,32938.35564,253185.7015,FM
57818.79941,7,6,4,37984.18798,911247.817,NM
81462.86286,6,7,4,31484.95511,1573288.818,MH
74584.37392,6,6,3,46372.74504,1463383.487,MH
67445.13841,7,7,3,36419.17069,1366854.241,NJ
61660.27229,7,6,3,50291.35995,1347904.395,CA
74405.37257,6,6,2,28304.92386,913397.0869,TN
71074.79941,7,7,5,44214.49364,1613414.233,AA
77864.5148,5,7,3,25200.42395,928563.8216,MN
70692.37299,4,8,4,31027.50583,994654.4094,MI
72750.56473,6,7,3,45134.65342,1434144.261,PR
76483.58551,5,5,2,54737.92664,1382787.325,PR
74401.69918,5,5,2,26015.38384,962591.6566,VT
59378.44838,7,7,3,43306.35042,1373528.558,KY
84691.77031,7,8,5,22216.78721,1558639.881,TN
66832.30745,7,6,2,41344.5206,1533815.882,IL
81947.83832,7,6,2,43487.57712,1791771.289,LA
68342.25967,6,7,5,34530.72763,1274983.648,OH
52941.73085,6,7,4,54294.76621,1176437.919,NH
81785.71266,5,7,3,56712.06902,1530172.525,MD
94494.38435,7,7,3,31307.5215,1825858.255,NH
68177.40477,6,6,3,23835.28645,974599.9588,RI
65893.44773,5,7,4,28173.79002,856261.6152,LA
71793.86826,7,7,6,53272.79247,1903533.084,OR
90864.87746,5,7,5,39183.03228,1629640.53,NE
62034.98064,6,8,4,29194.00407,1192672.334,MD
75545.62733,6,6,4,32614.31774,1068856.227,IA
74852.73538,7,8,6,26120.66089,1535844.896,ME
62303.11302,5,8,3,33711.72484,1033155.329,AR
71481.03493,5,7,4,45246.1741,1530013.449,AA
80484.87001,5,6,2,28076.97938,1131225.76,WA
84431.67331,4,8,3,26124.40716,1347225.945,HI
55707.35382,4,7,4,22588.57754,676738.7155,GU
81023.01749,7,6,2,30501.64782,1437755.772,IL
72466.08059,6,6,2,12113.11474,744741.9093,AL
71663.29801,6,7,2,35315.03035,1230628.986,WV
81881.60723,5,9,4,62340.64,1976170.089,AL
85480.43728,3,5,4,47508.80534,1033864.635,ME
63753.86424,8,8,6,31347.68978,1558572.243,KY
56935.32996,6,6,4,32965.93529,849180.846,AZ
66513.88445,7,8,4,5727.485885,717661.556,HI
72554.53595,5,7,4,36249.40583,1187090.948,SC
69956.75188,5,8,3,35148.16491,1326946.725,AP
65126.70305,4,7,4,47258.75993,1245785.051,NJ
71270.84203,5,8,6,40130.80794,1331897.457,WY
59124.12488,6,8,4,36442.99498,1472337.699,AR
55383.02378,7,8,5,36106.36886,1130221.298,NV
52512.84234,7,6,3,25943.0776,907462.4512,UT
77050.18056,6,6,4,47171.9103,1581817.407,AK
73267.90029,6,7,4,44674.46711,1441576.847,NE
58585.09602,6,6,3,28026.78288,820250.3895,PA
72770.16686,8,6,4,21357.03653,1293461.798,MO
70203.60018,5,6,3,40588.57311,1288122.624,TN
75841.48726,6,6,2,48641.80172,1361007.562,AP
73679.40406,5,6,4,42734.24328,1084427.093,OH
72928.96581,8,6,2,38728.04346,1638094.538,OK
64448.81994,6,8,6,21240.1529,1197437.344,ME
52652.65234,6,7,4,34776.58591,928210.7615,MS
